new_id,original_id,unique_idx,topic,label,TEXT
1346,230,34235,race,1,讲道理，后来英国佬拉去填北非的主要是两只袋鼠和印度人，两只袋鼠本土受到日军威胁英国佬也不准他们回援，然后哪，两只袋鼠战后迅速投向美国。至于阿三，不把阿三的最后一滴血流干，高贵精锐的大英帝国军怎会投降。
1347,3589,9262,region,1,河南高速公安不至于编假新闻骗人吧
1348,7818,29875,race,1,黑人自己都看不起黑人？
1349,94,13775,region,1,深感赞同，在北京，有北京户口的外地人最会地域歧视这一套了
1350,2729,15118,region,0,连我这个四川人都这么觉得。。。周围的同学很奇怪，高考分数挺高，明明可以出省去读一个更好的大学，他们却选择读一个比在成都的二本更垃圾的二本，我一直没想通过。。
1351,2297,6243,gender,0,我以前也是这样和前女友解释的，还被骂直男癌。
1352,4953,2071,region,0,西游降魔还行，美人鱼是真烂。。。但也只是相比于以前，比起同期的澳门风云3，好的不是一点半点了
1353,3065,7583,gender,1,不是性别歧视只是我遇到过的女班主任都很 emmm一言难尽导致我很怕遇到女性班主任
1354,5452,16310,race,1,有没有告他们歧视亚裔
1355,3060,16844,gender,0,那就别娶独生女啦
1356,4774,3826,race,1,我们不需要什么马丁路德金，只有祖国强大了才是真理，如果现在中国能在太平洋多弄几个航母编队，看哪个国家敢歧视华人？黑人就算有十个马丁路德金，只要没有一个强大的黑人国家，他们依旧要受歧视。
1357,3304,16004,race,1,从逻辑上说，现在做主的是蒙古人的话，那这姓地位应该很高，要是当初被压迫的印度人做主的话，那这姓的地位就堪忧了。
1358,2073,27036,race,0,黑人科学家挽救世界，黑人政治家挽救世界，果然电影是实现梦想的地方啊。
1359,8209,8748,race,1,你歧视黑人，还歧视脱发症患者，这要是在美国是要告你的。
1360,5703,20204,region,0,当年老蒋到台湾，以毛主席的军事能力也没打下来台湾啊，这还是热兵器时代，冷兵器时代就更难了，主席的用兵可以说千古无二了吧
1361,6840,30751,race,1,对，所以干嘛对国内百分之七八十都是积极向上意义的歌曲不听，去跪舔只有百分之二三有意义的黑人说唱？ 唉呀，你们只看到纳粹在战场上杀人，没看到纳粹背后的黑科技吗？快来膜拜我大元首啊！
1362,2113,35066,region,1,是是是都是外地人的错，北京上海的外地人怎么没这么低素质呢？
1363,177,29202,race,1,女中豪杰无人关注，与女性受歧视两个不好直接联系。
1364,5512,22154,race,1,按照你的说法 美国全民都是奴隶主啊。 那些有活力的 黑人团体动不动就来场 枪战。是不是 黑人压迫 白人的证明？
1365,1077,35386,race,0,"个人觉得这个问题分两部分看，,第一应该地域歧视比种族歧视严重，因为中国虽然人口迁移很频繁，但是并不是移民国度，自古以来对“华”和“夷”分得很清楚。凡“夷”都是被歧视的。自古以来中国的有“夷狄入华夏则华夏之，华夏入夷狄则夷狄之。”的说法，"
1366,12868,2772,race,0,收东海崂山能平转或者崂山有现货的混沌球套，缺女头，腰带，鞋子。光辉放下就可以了。有货的请联系我，价格合适瞬秒。另外收点天地宝宝，黑人勿扰。
1367,419,9979,region,1,前年CBA北京对辽宁尊贵的北京南城大爷们不就拿水瓶子砸哈德森和杨鸣嘛。中超更不用说了，全国哪支队伍没被北京球迷下过手，主客场都不分，打鲁能，打人和，打泰达。拜仁来踢个友谊赛高呼拜仁SB……还是山东人实在，宁给恒大三连冠，不给乌龟王八蛋
1368,178,28346,race,1,照你的方法我举例华姐然后再放几张没人认识的男将军，成了，男性受性别歧视严重
1369,4709,4369,region,0,感觉整个东北或者小点说整个辽宁都是锦州烧烤或者改良的锦州烧烤
1370,3557,3072,region,0,大广西的国有林场每年都在我们学校招聘，说不定学姐会成为我的前辈[大笑]
1371,5127,28921,race,1,反对歧视黑人也是完全正确的，这也是反种族歧视的一部分啊。只要是反对种族歧视，就是应该鼓励的，要学会就事论事
1372,4985,36038,region,0,多少人讨厌河南人让你觉得这种行为是地域黑，大概要比这个人数多得多吧，你觉得呢欢迎讨论
1373,1370,17096,region,1,你是河南人，你还不理解那些冷嘲热讽的实质吗，趁此泄愤的人嘴上说谴责偷井盖搞诈骗，实际上又在鄙视什么呢？我既是河南人，也是留学生，这些事情看在眼里也寒了心。
1374,1504,7062,region,1,作为一个河南人，我TM也是奇怪，东北怎么就被带节奏地成了被攻击的对象，这也就是这几年的事吧，河南人→新疆人→东北人，下一个是谁？脑残喷子们就没有想过下一个可能是他自己？ 天道好轮回，苍天饶过谁？
1375,1553,21127,gender,1,是不是男一男二后来还打架然后还来回抢女主女主还嫌男一被男二上的时候恶心
1376,4960,20122,race,1,不可能的，我爸妈这种60后一提到黑人就觉得讨厌，更不要说现在的年轻人了，中国是东亚社会革命进行的最彻底的国家，拥有辉煌的历史，崇洋媚外的风气有，但很少，一出现这类事就像老鼠屎掉粥里一样格外显眼
1377,4270,1039,gender,0,希望小姐姐跟你的男朋友越来越好
1378,9980,11851,race,0,Michelle，也就是你说的生化1里那个女兵的演员，她身高只有163cm，而且卡罗尔在漫画里设定是一位白人，而Michelle是黑人……[语塞]但，我觉得Brie在气势上也不输给她吧，而且Brie饰演的惊奇队长还略带一丝幽默，我还是挺喜欢的
1379,7621,30722,race,1,黑命贵和女拳是灯塔国的政治正确，白人们可以不把这两个东西当回事，但是不能明说。也就是说这两个东西就是白人拿来当政治工具的，结果这么多年下来，还真的有黑人和女拳信了，更离谱的是真的有部分白人信了
1380,571,35170,gender,1,什么叫女人可以随便欺骗男人，把我们女人说成什么了
1381,2008,23137,gender,1,这就渣了？不爱了而已，而且基本所有东西都给女方了，我看不出哪里渣了。真正的渣男是不爱了就想尽办法让女的净身出户。我觉得这个男的还算有担当
1382,4567,13058,gender,1,如果你被男人强奸了，我们一定会建议你少去gay比较多的地区，手动再见
1383,11175,29876,race,1,当一直处在弱势种族的绵羊拥有了话语权后，却一门心思要通过把对方踩在脚下爬上顶端。 这跟今年的黑人暴乱多么相像！
1384,1561,18066,race,0,你要是七八月份说生在重庆很幸福，我肯定是满脸的黑人问号，哈哈只要重庆夏天没那么热就美滋滋了
1385,5017,1609,region,0,哈哈哈江西文科前15，一个省只有2个清华名额
1386,6263,29986,region,0,福建人也表示欧亚是真的好喝，好奇小白换了好几个牌子都不如欧亚
1387,3045,35634,gender,0,下面的某些答案和女性遭受家暴的答案真是形成了鲜明对比，说好的男女平等呢_(:з」∠)_
1388,2083,24639,race,0,里维利诺是意大利后裔，他的姓氏Rivellino就是很典型的意大利姓，他可能混了一点土著的血统但是没什么黑人血统，苏格拉底很典型的巴西白人球员
1389,1868,18559,gender,1,这个男人没做好调剂这个妈妈也是愚昧
1390,2844,3171,region,1,哈哈，按你这个逻辑就没意思了。其它地方的坏人多数也就吃相难看些。云南呢？不是没去过，说吃相难看的都是良心了。现在爆出来这么个事，我自己肯定不会再去了，我知道旅游大省也不缺我一个游客，管好自己就行了。
1391,6499,26873,region,0,生在苏北，同样爱面，小时候吃饭只吃得下两口，还是妈妈逼着吃掉；一到擀面吃，哇咔咔，能吃两大碗啊，妈妈就在旁边盯着，随时准备夺下碗，防止我肚皮吃爆了。。。。
1392,1072,12410,region,1,东北人正式宣布这答案底下杀队友的傻逼事都是我们这嘎达干的，所以大家不用在前面加上非地域黑了啊，直接说就好，不用拐弯抹角了啊。（答主这种真非地域黑除外，针对的是那种既想当婊子又要立牌坊的）
1393,591,9096,gender,0,挺住，业务能力不强，还来抢女团位置，这么厉害咋不单独出道呢
1394,3677,2300,race,1,很难，好莱坞的规则，大投资主流商业电影需要符合主流人群认知，而且刻板印象也非一两部电影可以扭转，几部甚至十几部大投资主流商业片塑造不那么刻板印象（风险！）的亚裔，这个真的只能想想，一部电影从立项筹备开拍剪辑，这样一个风险能活到哪步，真不好说
1395,9449,2996,race,0,虽然川菜有不辣的系列 但是一群国家领导人吃的鼻涕眼泪一起下有点不雅 再者为了照顾印度人吧 不然吃火锅他们怎么办
1396,2351,5483,region,1,66666，果然是一家。 南韩? 看样子还是个台湾骗子。
1397,4775,19608,gender,0,我男朋友今天科一挂了啊哈哈哈，学霸啊，人生第一挂啊哈哈哈笑死我了
1398,12828,25117,race,0,把白人和黑人的肤色随机互换
1399,5518,13465,region,0,在四川，因为夏天太热会统一把午休延长，我记得我高中是三点上课。
1400,807,15891,region,1,呵呵呵，之前说的还挺委婉，这一不小心地域歧视这就开始了。但对不起大连就是东北地区，我身边南方同学来大连也都妥妥地认为自己在东北。连你们亲戚威海人都没人说自己不是山东人，你在这说个什么？
1401,3912,10105,race,1,怕是你不懂，是不是要抵制电脑呀？手机里大部分也是国外专利，你要不要先抵制手机，包括华为。某些国人的脑残抵制就和印度人抵制中国货一样。
1402,11287,6300,race,0,虽然我也是少数民族，但我觉得中国56个民族中大概就是msl群体没有国家荣辱感……。然后，哈尼族是最热爱祖国的民族！！！！
1403,6947,22391,race,1,我们中国被他们打压成这样，都能自己研发点东西。那些黑人难道没有钱？没有办法出国和别的国家，
1404,5798,1097,race,1,种族歧视是不对的。但是我就看不惯黑人，怎么了。。。
1405,1636,20488,region,0,学姐北京压分么，我都看知乎上说北京压分我慌了
1406,2485,10053,race,0,黑人喜欢吃西瓜
1407,5788,27967,region,0,偏晒偏晒 在大陆 香港本土剧也就只能拉广东的观众了 毕竟现在提起香港文化就只能怀旧了我擦
1408,5467,10113,race,1,时势造英雄，动乱的社会，如果只是打着为大家好的旗号，是得不到认可的，解放黑人奴隶宣言，并不能代表他的同理心，只能代表他政治正确。
1409,1927,16651,gender,1,说的对，某些女生讨人嫌是因为她们本身就是渣滓，这与她们是男是女完全无关，哪怕出于绅士风度有意容忍也忽略不了她们是垃圾的本质
1410,965,25435,region,1,巧了，我山西在江西上大学，给我恶心吐了，两公里路要我30还有5块钱停车费，江西人大部分想钱想疯了，就连本地人（我们老师）都说江西人坑外地人是出了名的
1411,1060,32135,region,0,东北话的cnm真带感
1412,4482,34432,race,0,"中国文化博大精深,小即可以表示厌恶,嫌弃,也可表示亲昵,友好"
